32644,1,213
32645,8,411
32646,2,126
32647,2,359
32648,4,41
32649,6,739
32650,7,44
32651,9,136
32652,6,871
32653,4,500
32654,9,428
32655,2,953
32656,4,636
32657,1,332
32658,9,872
32659,1,747
32660,6,137
32661,1,664
32662,3,33
32663,8,379
32664,6,539
32665,9,134
32666,6,843
32667,4,197
32668,4,55
32669,1,427
32670,6,628
32671,2,397
32672,2,105
32673,3,129
32674,1,562
32675,4,36
32676,9,753
32677,6,380
32678,10,205
32679,10,10
32680,8,270
32681,3,866
32682,5,340
32683,2,123
32684,10,44
32685,5,356
32686,4,525
32687,6,100
32688,4,887
32689,8,637
32690,10,600
32691,4,841
32692,4,310
32693,10,454
32694,8,22
32695,5,154
32696,1,541
32697,3,498
32698,8,492
32699,6,691
32700,6,198
32701,7,343
32702,5,714
32703,2,766
32704,2,798
32705,2,979
32706,4,541
32707,6,76
32708,3,994
32709,1,54
32710,7,95
32711,10,454
32712,6,945
32713,9,789
32714,7,338
32715,9,321
32716,3,870
32717,1,8
32718,5,723
32719,2,861
32720,9,514
32721,9,41
32722,8,941
32723,8,441
32724,10,120
32725,9,216
32726,10,601
32727,7,228
32728,4,332
32729,2,288
32730,9,501
32731,5,540
32732,2,719
32733,8,101
32734,4,783
32735,9,941
32736,10,563
32737,2,970
32738,5,827
32739,10,975
32740,10,1000
32741,9,696
32742,10,481
32743,1,979
32744,7,363
32745,1,522
32746,2,754
32747,6,590
32748,8,331
32749,8,633
32750,5,865
32751,8,713
32752,2,549
32753,4,246
32754,7,688
32755,1,973
32756,9,393
32757,1,460
32758,2,881
32759,4,933
32760,8,308
32761,5,195
32762,2,219
32763,4,823
32764,3,652
32765,9,879
32766,7,545
32767,4,321
32768,4,151
32769,8,296
32770,3,69
32771,8,928
32772,1,98
32773,9,803
32774,4,203
32775,10,948
32776,8,115
32777,1,826
32778,6,604
32779,6,2
32780,6,374
32781,5,770
32782,8,823
32783,2,883
32784,9,664
32785,5,195
32786,8,733
32787,2,153
32788,3,4
32789,2,552
32790,1,265
32791,10,897
32792,7,674
32793,4,569
32794,7,598
32795,7,337
32796,3,571
32797,8,475
32798,6,604
32799,2,367
32800,8,978
32801,9,667
32802,6,908
32803,9,94
32804,10,196
32805,6,161
32806,3,397
32807,5,939
32808,4,524
32809,1,30
32810,5,453
32811,7,983
32812,6,598
32813,8,115
32814,2,228
32815,4,968
32816,2,291
32817,2,917
32818,2,484
32819,5,577
32820,3,909
32821,9,74
32822,2,429
32823,3,223
32824,8,717
32825,8,963
32826,2,551
32827,2,796
32828,6,965
32829,3,945
32830,3,198
32831,9,289
32832,1,171
32833,9,223
32834,7,187
32835,2,229
32836,9,487
32837,8,196
32838,3,738
32839,4,739
32840,10,816
32841,8,65
32842,7,388
32843,6,579
32844,4,987
32845,5,543
32846,5,436
32847,3,961
32848,7,209
32849,5,930
32850,9,998
32851,4,701
32852,6,645
32853,2,324
32854,6,119
32855,2,898
32856,9,145
32857,8,556
32858,3,655
32859,7,757
32860,6,285
32861,9,662
32862,1,240
32863,9,972
32864,6,488
32865,2,554
32866,3,671
32867,7,909
32868,3,940
32869,7,63
32870,3,118
32871,4,335
32872,10,840
32873,1,460
32874,6,805
32875,8,614
32876,2,709
32877,4,88
32878,8,68
32879,7,8
32880,7,575
32881,10,865
32882,3,737
32883,5,566
32884,1,882
32885,1,551
32886,5,221
32887,4,440
32888,5,543
32889,3,739
32890,5,860
32891,6,263
32892,3,348
32893,10,603
32894,8,674
32895,7,31
32896,9,434
32897,7,319
32898,10,478
32899,8,341
32900,8,863
32901,3,313
32902,5,489
32903,7,924
32904,10,707
32905,3,277
32906,4,423
32907,8,702
32908,8,777
32909,1,8
32910,3,825
32911,2,392
32912,5,766
32913,5,37
32914,1,838
32915,5,670
32916,7,54
32917,4,346
32918,10,662
32919,2,215
32920,6,132
32921,4,840
32922,5,306
32923,9,850
32924,1,911
32925,5,834
32926,8,546
32927,5,705
32928,8,248
32929,7,112
32930,2,476
32931,6,905
32932,5,474
32933,2,766
32934,3,523
32935,1,491
32936,5,397
32937,4,229
32938,4,823
32939,7,15
32940,8,223
32941,3,385
32942,1,455
32943,1,323
32944,6,619
32945,2,756
32946,3,372
32947,8,770
32948,9,583
32949,7,192
32950,7,768
32951,7,738
32952,4,168
32953,4,624
32954,5,576
32955,10,903
32956,6,702
32957,8,273
32958,5,140
32959,8,258
32960,10,1000
32961,4,445
32962,4,497
32963,10,544
32964,4,431
32965,10,827
32966,5,211
32967,5,29
32968,4,720
32969,10,155
32970,10,980
32971,8,839
32972,4,714
32973,7,698
32974,8,857
32975,4,173
32976,9,29
32977,7,582
32978,7,221
32979,4,793
32980,3,117
32981,8,387
32982,3,605
32983,9,212
32984,6,9
32985,2,595
32986,9,760
32987,9,803
32988,9,427
32989,4,759
32990,8,961
32991,3,617
32992,6,226
32993,7,876
32994,9,2
32995,8,396
32996,8,917
32997,2,594
32998,6,687
32999,2,283
33000,7,512
33001,6,85
33002,8,49
33003,10,77
33004,5,946
33005,7,24
33006,3,368
33007,6,631
33008,7,277
33009,10,735
33010,1,118
33011,7,708
33012,4,346
33013,5,481
33014,1,126
33015,4,66
33016,1,232
33017,10,103
33018,9,907
33019,10,179
33020,10,739
33021,3,111
33022,2,10
33023,7,48
33024,9,455
33025,8,416
33026,2,565
33027,7,696
33028,1,72
33029,9,243
33030,3,581
33031,6,872
33032,2,306
33033,6,135
33034,2,365
33035,6,828
33036,4,948
33037,1,515
33038,2,935
33039,1,951
33040,4,417
33041,4,805
33042,2,184
33043,10,988
33044,7,338
33045,1,487
33046,4,414
33047,7,288
33048,5,871
33049,7,800
33050,6,783
33051,2,551
33052,5,780
33053,1,745
33054,4,978
33055,2,760
33056,3,606
33057,7,957
33058,9,244
33059,10,106
33060,10,60
33061,5,640
33062,7,324
33063,9,481
33064,9,903
33065,6,667
33066,1,761
33067,4,577
33068,10,362
33069,7,962
33070,5,429
33071,6,298
33072,5,357
33073,2,40
33074,8,893
33075,1,616
33076,1,536
33077,4,13
33078,8,332
33079,10,321
33080,3,355
33081,10,864
33082,1,193
33083,6,893
33084,5,41
33085,4,376
33086,8,326
33087,7,418
33088,6,973
33089,2,182
33090,7,691
33091,8,617
33092,2,85
33093,3,429
33094,7,537
33095,4,550
33096,1,88
33097,1,427
33098,6,695
33099,3,333
33100,6,117
33101,3,214
33102,8,36
33103,3,842
33104,8,80
33105,8,71
33106,3,476
33107,5,690
33108,7,777
33109,9,945
33110,5,489
33111,10,998
33112,8,725
33113,2,849
33114,1,253
33115,1,830
33116,5,157
33117,9,281
33118,3,339
33119,4,163
33120,4,684
33121,7,475
33122,4,31
33123,7,771
33124,10,114
33125,6,450
33126,6,562
33127,3,344
33128,8,448
33129,5,439
33130,8,989
33131,5,887
33132,7,431
33133,6,758
33134,7,962
33135,4,183
33136,6,751
33137,6,680
33138,5,886
33139,10,632
33140,7,621
33141,7,290
33142,4,676
33143,1,975
33144,7,792
33145,8,554
33146,2,751
33147,2,772
33148,3,305
33149,4,284
33150,9,843
33151,10,717
33152,2,940
33153,8,949
33154,5,750
33155,1,24
33156,4,452
33157,5,239
33158,6,151
33159,4,252
33160,7,844
33161,9,218
33162,3,907
33163,9,367
33164,6,45
33165,6,425
33166,5,544
33167,2,569
33168,5,956
33169,10,94
33170,7,218
33171,7,677
33172,7,962
33173,10,409
33174,10,516
33175,9,446
33176,6,593
33177,2,681
33178,10,212
33179,10,893
33180,2,197
33181,9,327
33182,10,394
33183,9,5
33184,8,167
33185,8,185
33186,4,665
33187,4,702
33188,5,519
33189,10,465
33190,10,940
33191,7,287
33192,5,815
33193,1,485
33194,3,865
33195,3,657
33196,5,155
33197,4,875
33198,7,475
33199,2,768
33200,6,710
33201,6,285
33202,2,685
33203,8,194
33204,2,222
33205,8,597
33206,3,512
33207,2,40
33208,5,740
33209,5,868
33210,10,995
33211,5,726
33212,5,491
33213,9,862
33214,9,44
33215,7,84
33216,2,275
33217,3,267
33218,1,564
33219,5,472
33220,8,794
33221,10,698
33222,3,892
33223,10,131
33224,8,259
33225,4,947
33226,10,200
33227,10,375
33228,6,164
33229,7,884
33230,8,770
33231,7,845
33232,7,866
33233,1,495
33234,10,353
33235,8,730
33236,2,883
33237,4,91
33238,9,527
33239,1,471
33240,6,594
33241,1,924
33242,9,157
33243,7,525
33244,8,779
33245,5,172
33246,9,442
33247,4,617
33248,5,254
33249,5,389
33250,10,722
33251,8,665
33252,4,968
33253,10,636
33254,4,985
33255,6,860
33256,8,371
33257,4,781
33258,7,289
33259,8,111
33260,2,668
33261,8,921
33262,8,465
33263,4,594
33264,1,301
33265,4,881
33266,10,882
33267,4,258
33268,5,745
33269,10,957
33270,4,227
33271,4,18
33272,4,429
33273,3,353
33274,2,503
33275,4,257
33276,1,389
33277,8,813
33278,8,276
33279,6,447
33280,5,997
33281,2,385
33282,9,995
33283,5,867
33284,7,806
33285,10,603
33286,10,555
33287,6,342
33288,5,657
33289,10,218
33290,6,192
33291,7,686
33292,10,688
33293,2,503
33294,9,236
33295,1,988
33296,8,193
33297,2,665
33298,7,6
33299,6,496
33300,9,431
33301,2,566
33302,1,115
33303,7,990
33304,7,410
33305,2,184
33306,6,29
33307,4,188
33308,4,656
33309,3,700
33310,7,135
33311,6,715
33312,3,623
33313,4,14
33314,7,535
33315,5,789
33316,9,26
33317,7,418
33318,6,982
33319,7,267
33320,4,939
33321,6,129
33322,1,860
33323,2,189
33324,10,334
33325,3,352
33326,2,281
33327,9,790
33328,3,59
33329,5,242
33330,2,715
33331,4,486
33332,8,511
33333,6,924
33334,3,862
33335,1,867
33336,7,455
33337,4,640
33338,8,217
33339,7,474
33340,10,287
33341,9,826
33342,7,805
33343,1,873
33344,3,128
33345,3,845
33346,8,893
33347,9,201
33348,6,834
33349,1,36
33350,7,647
33351,3,661
33352,9,800
33353,4,274
33354,4,30
33355,9,616
33356,9,243
33357,7,460
33358,9,209
33359,1,560
33360,6,899
33361,7,823
33362,2,931
33363,5,25
33364,9,933
33365,3,729
33366,8,316
33367,8,246
33368,8,199
33369,3,557
33370,8,403
33371,8,625
33372,4,39
33373,9,647
33374,2,547
33375,6,557
33376,3,503
33377,4,669
33378,3,340
33379,10,772
33380,7,480
33381,1,702
33382,5,872
33383,9,548
33384,4,306
33385,2,870
33386,1,696
33387,8,548
33388,9,317
33389,9,215
33390,9,539
33391,7,636
33392,7,753
33393,7,797
33394,7,134
33395,1,91
33396,4,298
33397,5,577
33398,4,802
33399,9,120
33400,1,788
33401,6,904
33402,6,454
33403,8,52
33404,5,183
33405,1,35
33406,9,622
33407,5,719
33408,1,465
33409,1,74
33410,10,726
33411,7,889
33412,10,853
33413,4,443
33414,3,888
33415,5,232
33416,3,77
33417,10,447
33418,6,622
33419,1,242
33420,8,968
33421,8,836
33422,7,740
33423,5,455
33424,5,32
33425,1,494
33426,1,391
33427,2,449
33428,8,967
33429,3,286
33430,9,566
33431,6,703
33432,9,475
33433,4,482
33434,5,710
33435,9,706
33436,10,499
33437,5,472
33438,7,698
33439,8,721
33440,4,341
33441,1,539
33442,3,223
33443,6,79
33444,10,780
33445,3,988
33446,9,98
33447,7,489
33448,9,764
33449,7,684
33450,9,216
33451,10,739
33452,5,366
33453,4,685
33454,9,367
33455,3,832
33456,9,624
33457,4,536
33458,2,967
33459,10,877
33460,2,143
33461,3,561
33462,10,705
33463,10,816
33464,10,108
33465,5,508
33466,3,790
33467,4,7
33468,7,213
33469,3,192
33470,3,908
33471,10,737
33472,4,876
33473,5,923
33474,1,25
33475,1,973
33476,3,823
33477,9,630
33478,4,772
33479,7,427
33480,1,461
33481,2,391
33482,1,970
33483,3,1
33484,3,8
33485,9,575
33486,6,21
33487,1,164
33488,1,854
33489,7,552
33490,7,754
33491,4,477
33492,5,899
33493,10,367
33494,1,315
33495,4,601
33496,4,966
33497,7,850
33498,2,400
33499,9,208
33500,4,169
33501,8,117
33502,3,570
33503,2,622
33504,3,516
33505,5,896
33506,4,245
33507,1,765
33508,4,215
33509,1,455
33510,5,658
33511,8,953
33512,9,1
33513,3,385
33514,5,620
33515,2,432
33516,2,674
33517,4,311
33518,2,234
33519,1,294
33520,8,390
33521,3,312
33522,10,609
33523,1,763
33524,7,42
33525,2,351
33526,3,517
33527,8,500
33528,2,332
33529,5,699
33530,8,126
33531,3,66
33532,9,930
33533,8,932
33534,10,771
33535,7,373
33536,4,602
33537,4,532
33538,5,643
33539,7,870
33540,10,598
33541,7,654
33542,10,81
33543,9,574
33544,1,506
33545,9,229
33546,9,452
33547,3,868
33548,7,299
33549,9,939
33550,7,22
33551,5,653
33552,2,124
33553,7,937
33554,9,529
33555,9,859
33556,9,287
33557,6,150
33558,3,81
33559,10,470
33560,1,31
33561,10,612
33562,9,604
33563,6,271
33564,3,909
33565,7,200
33566,7,963
33567,5,658
33568,6,842
33569,6,396
33570,8,898
33571,1,539
33572,3,655
33573,10,525
33574,9,440
33575,9,641
33576,5,851
33577,9,308
33578,4,947
33579,8,237
33580,10,540
33581,1,47
33582,2,300
33583,7,919
33584,7,878
33585,3,993
33586,6,144
33587,2,278
33588,4,154
33589,2,111
33590,5,795
33591,7,646
33592,1,454
33593,2,347
33594,9,398
33595,6,272
33596,4,780
33597,10,861
33598,1,966
33599,4,405
33600,2,370
33601,4,346
33602,3,205
33603,6,891
33604,6,427
33605,10,681
33606,3,579
33607,7,699
33608,5,745
33609,8,1000
33610,5,167
33611,3,479
33612,6,131
33613,5,155
33614,6,112
33615,6,87
33616,7,823
33617,9,377
33618,5,584
33619,8,335
33620,5,84
33621,3,615
33622,10,928
33623,7,144
33624,6,658
33625,2,985
33626,5,349
33627,1,868
33628,3,569
33629,4,215
33630,6,339
33631,10,343
33632,5,329
33633,10,31
33634,5,545
33635,9,889
33636,9,699
33637,5,858
33638,7,396
33639,5,916
33640,4,460
33641,3,684
33642,5,195
33643,5,979
33644,4,967
33645,1,967
33646,1,896
33647,1,551
33648,1,252
33649,7,335
33650,10,218
33651,8,998
33652,7,313
33653,6,977
33654,4,497
33655,1,311
33656,9,463
33657,3,125
33658,1,945
33659,10,734
33660,10,504
33661,3,776
33662,4,274
33663,9,160
33664,4,320
33665,5,25
33666,8,321
33667,10,334
33668,10,359
33669,1,575
33670,7,578
33671,5,195
33672,8,719
33673,6,410
33674,3,371
33675,8,695
33676,7,7
33677,10,245
33678,5,394
33679,5,981
33680,4,418
33681,9,884
33682,10,622
33683,10,496
33684,3,454
33685,5,105
33686,10,820
33687,9,134
33688,10,841
33689,9,510
33690,2,558
33691,1,11
33692,2,397
33693,3,78
33694,5,224
33695,9,70
33696,3,857
33697,4,726
33698,9,767
33699,2,43
33700,3,992
33701,4,578
33702,6,93
33703,7,880
33704,5,413
33705,9,658
33706,5,761
33707,7,341
33708,1,550
33709,7,311
33710,3,615
33711,1,408
33712,5,705
33713,5,66
33714,5,261
33715,10,763
33716,8,870
33717,1,420
33718,7,987
33719,10,632
33720,8,60
33721,4,306
33722,5,349
33723,1,355
33724,9,895
33725,7,407
33726,9,695
33727,5,190
33728,9,204
33729,2,117
33730,7,614
33731,4,491
33732,2,51
33733,4,91
33734,9,311
33735,10,210
33736,10,905
33737,9,42
33738,5,108
33739,7,671
33740,3,730
33741,5,466
33742,8,780
33743,9,754
33744,9,171
33745,10,805
33746,5,191
33747,4,972
33748,10,461
33749,10,551
33750,8,647
33751,2,934
33752,6,618
33753,3,254
33754,6,587
33755,3,499
33756,9,301
33757,9,397
33758,9,693
33759,5,337
33760,8,177
33761,1,42
33762,6,871
33763,10,622
33764,5,918
33765,7,803
33766,9,238
33767,9,958
33768,4,717
33769,10,513
33770,9,110
33771,1,756
33772,2,712
33773,1,917
33774,8,702
33775,1,72
33776,7,764
33777,7,290
33778,6,427
33779,5,100
33780,8,917
33781,9,712
33782,3,218
33783,8,398
33784,1,875
33785,7,499
33786,2,794
33787,8,980
33788,8,938
33789,6,732
33790,1,246
33791,4,782
33792,1,512
33793,7,594
33794,7,947
33795,10,381
33796,3,448
33797,6,916
33798,6,459
33799,8,595
33800,10,179
33801,7,372
33802,3,982
33803,7,738
33804,5,286
33805,7,26
33806,3,574
33807,10,482
33808,8,853
33809,3,113
33810,10,78
33811,1,530
33812,2,842
33813,7,194
33814,9,523
33815,3,824
33816,3,989
33817,7,733
33818,2,506
33819,6,203
33820,1,422
33821,7,109
33822,5,460
33823,2,711
33824,5,985
33825,4,991
33826,3,44
33827,6,714
33828,2,170
33829,4,471
33830,2,579
33831,6,372
33832,9,788
33833,5,503
33834,9,505
33835,6,23
33836,3,298
33837,3,25
33838,10,484
33839,5,546
33840,4,668
33841,9,695
33842,10,721
33843,5,418
33844,6,992
33845,3,766
33846,10,341
33847,3,907
33848,2,415
33849,7,534
33850,3,343
33851,1,472
33852,9,763
33853,6,24
33854,8,7
33855,9,12
33856,10,781
33857,2,63
33858,2,532
33859,1,923
33860,2,349
33861,8,355
33862,7,90
33863,1,340
33864,6,761
33865,9,173
33866,6,6
33867,10,377
33868,6,977
33869,1,120
33870,9,772
33871,5,844
33872,3,285
33873,3,661
33874,2,151
33875,7,182
33876,4,421
33877,10,201
33878,5,921
33879,9,434
33880,9,201
33881,5,735
33882,9,336
33883,7,777
33884,9,810
33885,4,519
33886,1,895
33887,8,223
33888,6,179
33889,9,604
33890,8,497
33891,1,96
33892,6,271
33893,1,210
33894,8,493
33895,2,729
33896,7,66
33897,3,178
33898,6,60
33899,8,684
33900,8,871
33901,6,119
33902,1,476
33903,8,707
33904,7,980
33905,3,848
33906,5,26
33907,8,645
33908,3,387
33909,6,959
33910,2,545
33911,3,486
33912,1,732
33913,2,114
33914,6,313
33915,4,548
33916,10,802
33917,4,479
33918,9,692
33919,1,77
33920,2,851
33921,3,798
33922,10,298
33923,4,855
33924,4,608
33925,8,765
33926,1,123
33927,2,632
33928,8,663
33929,5,617
33930,6,273
33931,2,594
33932,6,66
33933,9,845
33934,7,134
33935,5,930
33936,6,829
33937,10,837
33938,7,581
33939,1,280
33940,2,660
33941,5,203
33942,7,523
33943,3,936
33944,5,130
33945,6,741
33946,3,224
33947,3,252
33948,2,120
33949,3,78
33950,5,381
33951,10,762
33952,9,128
33953,1,404
33954,4,520
33955,10,232
33956,8,999
33957,8,336
33958,4,755
33959,10,612
33960,7,928
33961,9,687
33962,3,990
33963,10,260
33964,4,218
33965,3,564
33966,5,746
33967,3,558
33968,3,834
33969,8,193
33970,1,493
33971,3,633
33972,7,859
33973,1,153
33974,10,726
33975,5,973
33976,7,644
33977,3,168
33978,2,259
33979,4,843
33980,7,457
33981,2,788
33982,1,394
33983,6,485
33984,6,289
33985,4,254
33986,9,365
33987,6,929
33988,9,665
33989,6,148
33990,2,81
33991,2,109
33992,2,741
33993,2,705
33994,7,989
33995,9,937
33996,2,843
33997,1,971
33998,6,680
33999,6,174
34000,4,342
34001,10,539
34002,4,807
34003,8,294
34004,8,424
34005,1,543
34006,9,31
34007,5,920
34008,3,281
34009,1,316
34010,8,921
34011,1,535
34012,8,255
34013,3,116
34014,9,346
34015,4,658
34016,6,928
34017,8,351
34018,5,404
34019,8,946
34020,10,840
34021,1,736
34022,6,386
34023,5,938
34024,9,216
34025,6,555
34026,6,899
34027,6,762
34028,7,495
34029,9,950
34030,6,989
34031,6,415
34032,3,739
34033,4,824
34034,5,622
34035,8,661
34036,6,899
34037,9,684
34038,4,592
34039,1,93
34040,2,826
34041,5,732
34042,4,350
34043,8,387
34044,8,262
34045,8,298
34046,9,927
34047,1,985
34048,3,386
34049,6,532
34050,3,501
34051,6,268
34052,4,335
34053,3,500
34054,9,511
34055,8,19
34056,5,753
34057,7,237
34058,10,215
34059,1,391
34060,6,144
34061,5,178
34062,8,20
34063,10,764
34064,2,231
34065,1,445
34066,1,85
34067,9,976
34068,6,109
34069,10,313
34070,3,264
34071,10,395
34072,8,369
34073,1,952
34074,1,278
34075,4,501
34076,4,964
34077,4,394
34078,1,792
34079,3,704
34080,2,975
34081,9,60
34082,7,181
34083,1,824
34084,4,954
34085,3,100
34086,9,249
34087,7,624
34088,10,57
34089,8,681
34090,7,840
34091,10,895
34092,8,190
34093,10,422
34094,6,838
34095,2,829
34096,8,651
34097,1,569
34098,3,983
34099,1,361
34100,4,935
34101,3,905
34102,1,588
34103,3,719
34104,4,146
34105,1,731
34106,6,756
34107,4,540
34108,10,238
34109,9,949
34110,10,373
34111,10,333
34112,7,913
34113,6,44
34114,8,335
34115,4,154
34116,6,897
34117,6,705
34118,5,76
34119,10,395
34120,2,255
34121,6,942
34122,2,996
34123,7,136
34124,1,213
34125,7,827
34126,1,79
34127,4,284
34128,5,204
34129,10,579
34130,4,945
34131,2,905
34132,10,207
34133,3,579
34134,1,730
34135,9,42
34136,4,566
34137,1,116
34138,4,875
34139,5,177
34140,6,57
34141,9,73
34142,5,820
34143,9,367
34144,8,76
34145,5,249
34146,6,2
34147,4,289
34148,9,84
34149,8,490
34150,3,304
34151,3,368
34152,1,825
34153,7,926
34154,9,731
34155,8,415
34156,8,892
34157,9,773
34158,7,442
34159,10,74
34160,2,695
34161,1,111
34162,6,96
34163,3,981
34164,1,196
34165,3,656
34166,6,643
34167,1,356
34168,9,905
34169,9,553
34170,10,192
34171,2,570
34172,9,908
34173,3,898
34174,6,223
34175,10,845
34176,5,325
34177,10,432
34178,2,164
34179,7,419
34180,6,411
34181,3,735
34182,1,301
34183,10,660
34184,2,725
34185,6,147
34186,2,622
34187,3,743
34188,1,907
34189,6,432
34190,3,706
34191,2,39
34192,3,302
34193,5,785
34194,10,261
34195,5,209
34196,10,184
34197,5,514
34198,1,284
34199,3,927
34200,6,369
34201,2,383
34202,5,763
34203,3,18
34204,7,607
34205,9,564
34206,8,22
34207,5,529
34208,10,634
34209,9,179
34210,4,130
34211,10,680
34212,2,884
34213,10,644
34214,1,744
34215,10,995
34216,10,777
34217,1,435
34218,10,291
34219,2,499
34220,5,310
34221,10,90
34222,6,369
34223,9,397
34224,8,161
34225,5,810
34226,7,331
34227,9,706
34228,3,358
34229,10,800
34230,3,786
34231,7,198
34232,3,592
34233,8,379
34234,8,650
34235,8,6
34236,1,580
34237,5,847
34238,3,684
34239,7,585
34240,5,313
34241,9,447
34242,1,329
34243,5,688
34244,5,305
34245,2,257
34246,2,21
34247,4,610
34248,7,82
34249,6,849
34250,2,133
34251,9,594
34252,2,783
34253,10,247
34254,4,950
34255,4,657
34256,7,331
34257,6,506
34258,5,249
34259,4,223
34260,8,569
34261,10,740
34262,3,943
34263,3,93
34264,2,721
34265,8,225
34266,10,865
34267,9,195
34268,6,387
34269,1,77
34270,8,228
34271,3,635
34272,1,796
34273,1,414
34274,1,828
34275,4,3
34276,2,408
34277,8,525
34278,5,637
34279,9,336
34280,8,596
34281,4,567
34282,3,178
34283,3,548
34284,8,448
34285,9,132
34286,2,311
34287,9,887
34288,6,65
34289,8,735
34290,4,266
34291,5,86
34292,8,181
34293,8,357
34294,4,988
34295,1,962
34296,5,412
34297,2,263
34298,4,642
34299,7,913
34300,3,548
34301,7,38
34302,5,439
34303,6,652
34304,1,471
34305,4,662
34306,6,550
34307,3,669
34308,4,923
34309,10,347
34310,8,393
34311,9,588
34312,5,11
34313,6,883
34314,5,905
34315,4,629
34316,2,125
34317,9,559
34318,8,92
34319,1,269
34320,5,619
34321,1,613
34322,5,243
34323,7,786
34324,7,156
34325,9,441
34326,6,239
34327,5,21
34328,1,662
34329,2,644
34330,9,476
34331,10,662
34332,2,449
34333,4,689
34334,6,477
34335,8,633
34336,2,136
34337,2,672
34338,1,859
34339,2,7
34340,10,519
34341,6,99
34342,3,555
34343,10,701
34344,5,460
34345,5,334
34346,10,644
34347,9,719
34348,4,270
34349,9,935
34350,7,584
34351,8,276
34352,6,440
34353,1,194
34354,5,953
34355,9,668
34356,3,291
34357,6,824
34358,8,919
34359,9,743
34360,8,507
34361,7,990
34362,10,483
34363,5,633
34364,2,297
34365,10,788
34366,3,887
34367,3,256
34368,6,333
34369,7,841
34370,6,563
34371,3,781
34372,5,619
34373,1,130
34374,10,723
34375,6,632
34376,3,277
34377,5,198
34378,2,532
34379,1,402
34380,3,126
34381,8,45
34382,10,416
34383,10,576
34384,3,67
34385,5,133
34386,3,12
34387,4,380
34388,9,770
34389,4,172
34390,6,717
34391,7,534
34392,7,998
34393,10,578
34394,5,527
34395,10,822
34396,10,215
34397,9,605
34398,8,646
34399,9,626
34400,6,512
34401,9,703
34402,5,765
34403,2,816
34404,5,581
34405,9,4
34406,5,448
34407,4,389
34408,7,712
34409,9,499
34410,10,867
34411,3,203
34412,1,406
34413,8,768
34414,9,267
34415,2,755
34416,4,635
34417,3,819
34418,7,2
34419,3,38
34420,2,759
34421,5,52
34422,5,653
34423,8,372
34424,10,536
34425,4,332
34426,6,895
34427,1,607
34428,1,390
34429,9,493
34430,9,618
34431,6,378
34432,10,828
34433,3,181
34434,3,208
34435,4,179
34436,10,697
34437,1,521
34438,4,135
34439,10,575
34440,3,414
34441,2,700
34442,1,695
34443,10,411
34444,4,618
34445,5,20
34446,10,83
34447,10,359
34448,3,563
34449,6,672
34450,6,952
34451,4,519
34452,8,234
34453,3,99
34454,5,882
34455,2,300
34456,2,360
34457,2,475
34458,10,854
34459,6,131
34460,5,632
34461,6,473
34462,7,225
34463,1,359
34464,7,722
34465,2,203
34466,7,373
34467,7,275
34468,4,736
34469,4,413
34470,7,428
34471,2,748
34472,5,258
34473,2,991
34474,4,974
34475,6,780
34476,1,398
34477,5,216
34478,3,381
34479,3,641
34480,4,111
34481,5,76
34482,6,203
34483,9,427
34484,10,190
34485,1,634
34486,1,134
34487,1,767
34488,2,85
34489,3,496
34490,8,304
34491,9,763
34492,1,857
34493,6,318
34494,8,327
34495,4,763
34496,9,841
34497,1,11
34498,10,289
34499,2,978
34500,10,186
34501,6,177
34502,10,698
34503,8,11
34504,2,179
34505,5,145
34506,2,182
34507,7,374
34508,7,953
34509,5,750
34510,10,579
34511,3,779
34512,5,277
34513,1,645
34514,2,279
34515,3,637
34516,1,741
34517,3,239
34518,5,669
34519,1,607
34520,5,111
34521,5,951
34522,2,534
34523,7,625
34524,1,253
34525,7,469
34526,4,10
34527,2,381
34528,10,432
34529,2,805
34530,2,975
34531,6,161
34532,9,903
34533,4,574
34534,8,608
34535,6,934
34536,10,993
34537,10,210
34538,10,908
34539,6,920
34540,6,903
34541,1,972
34542,5,786
34543,10,745
34544,9,822
34545,2,226
34546,9,529
34547,3,584
34548,4,820
34549,3,137
34550,2,804
34551,4,392
34552,3,375
34553,6,902
34554,7,434
34555,3,126
34556,9,903
34557,4,497
34558,10,454
34559,1,532
34560,7,361
34561,5,187
34562,5,966
34563,7,963
34564,2,89
34565,7,422
34566,7,1000
34567,9,677
34568,10,978
34569,7,347
34570,9,587
34571,4,119
34572,4,856
34573,2,220
34574,2,630
34575,6,366
34576,4,358
34577,4,609
34578,10,392
34579,10,533
34580,8,361
34581,10,687
34582,2,333
34583,9,66
34584,4,937
34585,6,387
34586,2,919
34587,7,860
34588,9,139
34589,5,188
34590,6,241
34591,4,81
34592,7,97
34593,4,600
34594,1,254
34595,4,588
34596,5,296
34597,2,930
34598,1,261
34599,6,441
34600,3,766
34601,3,239
34602,3,565
34603,2,149
34604,10,107
34605,9,381
34606,3,912
34607,1,783
34608,3,333
34609,10,682
34610,5,946
34611,5,723
34612,9,506
34613,8,964
34614,6,730
34615,2,633
34616,10,709
34617,7,622
34618,5,455
34619,4,449
34620,10,698
34621,10,169
34622,5,673
34623,6,417
34624,4,522
34625,7,834
34626,7,681
34627,8,363
34628,6,86
34629,7,886
34630,10,997
34631,3,824
34632,7,589
34633,2,523
34634,10,595
34635,9,745
34636,2,662
34637,4,132
34638,5,74
34639,8,894
34640,4,471
34641,6,898
34642,7,502
